stock_code,Year,CBR1,CBR2,CBR,Standard_Deviation,SCBR
002022,2019,0.2507,0,0.2507,0.0682,3.6766
002022,2020,0.2525,0,0.2525,0.0682,3.7022
002022,2021,0.2492,0,0.2492,0.0682,3.654
002022,2022,0.2371,0,0.2371,0.0682,3.4763
002022,2023,0.2336,0,0.2336,0.0682,3.4263
002028,2010,0.2098,0.0031,0.2129,0.0655,3.2487
002028,2011,0.2243,0,0.2243,0.0655,3.4224
002028,2012,0.2417,0,0.2417,0.0655,3.6871
002028,2013,0.2349,0,0.2349,0.0655,3.5829
002028,2014,0.2716,0,0.2716,0.0655,4.1429
002028,2015,0.2571,0,0.2571,0.0655,3.9216
002028,2016,0.2556,0,0.2556,0.0655,3.8988
002028,2017,0.195,0,0.195,0.0655,2.9742
002028,2018,0.2908,0,0.2908,0.0655,4.4358
002028,2019,0.2592,0,0.2592,0.0655,3.9549
002028,2020,0.1331,0,0.1331,0.0655,2.0305
002028,2021,0.1367,0,0.1367,0.0655,2.0852
002028,2022,0.3751,0,0.3751,0.0655,5.7231
002028,2023,0.3307,0,0.3307,0.0655,5.0448
002030,2010,0.518,0,0.518,0.0564,9.1847
002030,2011,0.5107,0,0.5107,0.0564,9.0561
002030,2012,0.3941,0,0.3941,0.0564,6.988
002030,2013,0.4581,0,0.4581,0.0564,8.1234
002030,2014,0.5138,0.0004,0.5142,0.0564,9.1182
002030,2015,0.5685,0.0004,0.5689,0.0564,10.0878
002030,2016,0.5917,0.0004,0.5921,0.0564,10.4998
002030,2017,0.52,0.0004,0.5204,0.0564,9.2276
002030,2018,0.6249,0.0004,0.6253,0.0564,11.0879
002030,2019,0.5655,0.0004,0.5659,0.0564,10.0342
002030,2020,0.5136,0.0006,0.5142,0.0564,9.1174
002030,2021,0.526,0.0011,0.5271,0.0564,9.3461
002030,2022,0.5204,0.0019,0.5223,0.0564,9.2624
002030,2023,0.4907,0.0011,0.4918,0.0564,8.7207
002038,2010,0.1272,0,0.1272,0.0444,2.8639
002038,2011,0.1592,0,0.1592,0.0444,3.5862
002038,2012,0.1705,0.0014,0.1719,0.0444,3.871
002038,2013,0.1781,0.0011,0.1793,0.0444,4.0373
002038,2014,0.1557,0.0011,0.1568,0.0444,3.5301
002038,2015,0.2179,0.0015,0.2194,0.0444,4.9409
002038,2016,0.2428,0.0015,0.2442,0.0444,5.5005
002038,2017,0.2083,0.0013,0.2095,0.0444,4.7184
002038,2018,0.2275,0.0012,0.2287,0.0444,5.1507
002038,2019,0.211,0.0013,0.2123,0.0444,4.7804
002038,2020,0.2444,0.0012,0.2456,0.0444,5.5308
002038,2021,0.239,0.001,0.24,0.0444,5.4039
002038,2022,0.2788,0.0015,0.2802,0.0444,6.3111
002038,2023,0.2562,0.0013,0.2575,0.0444,5.7984
002039,2010,0.5211,0.0025,0.5236,0.1056,4.9567
002039,2011,0.5057,0.0024,0.5081,0.1056,4.8101
002039,2012,0.6203,0.0015,0.6219,0.1056,5.8872
002039,2013,0.6951,0.0021,0.6972,0.1056,6.6
002039,2014,0.6898,0.0019,0.6917,0.1056,6.5485
002039,2015,0.7837,0.0014,0.7851,0.1056,7.4324
002039,2016,0.5307,0.0024,0.5331,0.1056,5.0467
002039,2017,0.7081,0.0021,0.7102,0.1056,6.7239
002039,2018,0.7435,0.0026,0.7461,0.1056,7.0634
002039,2019,0.7237,0.0031,0.7267,0.1056,6.8801
002039,2020,0.8212,0.0034,0.8247,0.1056,7.8073
002039,2021,0.7634,0.0036,0.7671,0.1056,7.2618
002039,2022,0.7743,0.0006,0.7749,0.1056,7.3362
002039,2023,0.7823,0.0068,0.7891,0.1056,7.4701
002054,2010,0.1408,0,0.1408,0.1495,0.942
002054,2011,0.1407,0.0039,0.1447,0.1495,0.9678
002054,2012,0.1893,0.0028,0.1921,0.1495,1.2853
002054,2013,0.152,0.001,0.153,0.1495,1.0236
002054,2014,0.175,0.0012,0.1763,0.1495,1.1794
002054,2015,0.2252,0.0008,0.226,0.1495,1.5119
002054,2016,0.2237,0.0016,0.2252,0.1495,1.5067
002054,2017,0.2237,0.0017,0.2254,0.1495,1.508
002054,2018,0.3853,0.002,0.3873,0.1495,2.5907
002054,2019,0.3843,0.002,0.3863,0.1495,2.5844
002054,2020,0.4139,0.0014,0.4152,0.1495,2.7778
002054,2021,0.3957,0.001,0.3967,0.1495,2.6538
002054,2022,0.5229,0.0054,0.5283,0.1495,3.5339
002054,2023,0.5913,0.0021,0.5934,0.1495,3.9694
002058,2010,0.0468,0,0.0468,0.0433,1.0814
002058,2011,0.0475,0,0.0475,0.0433,1.098
002058,2012,0.1079,0,0.1079,0.0433,2.4931
002058,2013,0.0859,0,0.0859,0.0433,1.986
002058,2014,0.0778,0,0.0778,0.0433,1.7975
002058,2015,0.1378,0,0.1378,0.0433,3.1859
002058,2016,0.1522,0,0.1522,0.0433,3.5187
002058,2017,0.1546,0,0.1546,0.0433,3.5729
002058,2018,0.1458,0,0.1458,0.0433,3.3703
002058,2019,0.1378,0,0.1378,0.0433,3.185
002058,2020,0.1258,0,0.1258,0.0433,2.9083
002058,2021,0.1639,0,0.1639,0.0433,3.7882
002058,2022,0.1753,0,0.1753,0.0433,4.0529
002058,2023,0.1671,0,0.1671,0.0433,3.8623
002067,2010,0.0888,0,0.0888,0.06,1.48
002067,2011,0.0709,0,0.0709,0.06,1.182
002067,2012,0.1478,0,0.1478,0.06,2.4647
002067,2013,0.172,0,0.172,0.06,2.8688
002067,2014,0.1802,0,0.1802,0.06,3.0044
002067,2015,0.1229,0,0.1229,0.06,2.0494
002067,2016,0.1502,0,0.1502,0.06,2.5046
002067,2017,0.1912,0.002,0.1932,0.06,3.221
002067,2018,0.1974,0.0032,0.2006,0.06,3.3458
002067,2019,0.1838,0.0017,0.1855,0.06,3.0931
002067,2020,0.1962,0.0011,0.1973,0.06,3.29
002067,2021,0.1942,0.0009,0.1951,0.06,3.2535
002067,2022,0.3176,0.0008,0.3184,0.06,5.3088
002067,2023,0.216,0.0017,0.2177,0.06,3.6302
002068,2010,0.064,0,0.064,0.1571,0.4076
002068,2011,0.0683,0,0.0683,0.1571,0.4345
002068,2012,0.1402,0,0.1402,0.1571,0.8919
002068,2013,0.1257,0,0.1257,0.1571,0.7999
002068,2014,0.1595,0,0.1595,0.1571,1.0149
002068,2015,0.1967,0,0.1967,0.1571,1.2518
002068,2016,0.3074,0,0.3074,0.1571,1.9564
002068,2017,0.3832,0,0.3832,0.1571,2.4389
002068,2018,0.389,0,0.389,0.1571,2.4758
002068,2019,0.4643,0,0.4643,0.1571,2.9548
002068,2020,0.384,0,0.384,0.1571,2.4434
002068,2021,0.4475,0,0.4475,0.1571,2.8479
002068,2022,0.4672,0,0.4672,0.1571,2.9731
002068,2023,0.4671,0,0.4671,0.1571,2.9727
002078,2010,0.151,0,0.151,0.0619,2.4379
002078,2011,0.1193,0.0029,0.1222,0.0619,1.9733
002078,2012,0.1269,0.0014,0.1283,0.0619,2.0709
002078,2013,0.1328,0.0005,0.1333,0.0619,2.1525
002078,2014,0.1557,0.0008,0.1565,0.0619,2.5271
002078,2015,0.177,0.0015,0.1785,0.0619,2.8823
002078,2016,0.2222,0.0006,0.2228,0.0619,3.597
002078,2017,0.2372,0.0027,0.2399,0.0619,3.8732
002078,2018,0.2061,0.0041,0.2102,0.0619,3.3944
002078,2019,0.2462,0.0011,0.2474,0.0619,3.9939
002078,2020,0.2933,0.0004,0.2937,0.0619,4.7416
002078,2021,0.2531,0.0009,0.2539,0.0619,4.0999
002078,2022,0.2712,0.0067,0.2779,0.0619,4.4864
002078,2023,0.2834,0.0064,0.2898,0.0619,4.6786
002090,2010,0.1254,0,0.1254,0.0536,2.3388
002090,2011,0.134,0,0.134,0.0536,2.4987
002090,2012,0.1707,0,0.1707,0.0536,3.1827
002090,2013,0.194,0,0.194,0.0536,3.6185
002090,2014,0.185,0,0.185,0.0536,3.4503
002090,2015,0.2166,0,0.2166,0.0536,4.0387
002090,2016,0.2467,0,0.2467,0.0536,4.6006
002090,2017,0.2515,0,0.2515,0.0536,4.6907
002090,2018,0.2794,0,0.2794,0.0536,5.2101
002090,2019,0.2845,0,0.2845,0.0536,5.3051
002090,2020,0.2787,0,0.2787,0.0536,5.1976
002090,2021,0.2573,0,0.2573,0.0536,4.7992
002090,2022,0.2619,0,0.2619,0.0536,4.8842
002090,2023,0.2505,0,0.2505,0.0536,4.6717
002099,2010,0.0981,0,0.0981,0.0796,1.2319
002099,2011,0.1156,0,0.1156,0.0796,1.4527
002099,2012,0.1906,0,0.1906,0.0796,2.3947
002099,2013,0.133,0,0.133,0.0796,1.6712
002099,2014,0.1942,0,0.1942,0.0796,2.4394
002099,2015,0.1964,0,0.1964,0.0796,2.4677
002099,2016,0.2895,0,0.2895,0.0796,3.6367
002099,2017,0.2184,0,0.2184,0.0796,2.743
002099,2018,0.2518,0,0.2518,0.0796,3.163
002099,2019,0.2557,0,0.2557,0.0796,3.2117
002099,2020,0.2573,0,0.2573,0.0796,3.2323
002099,2021,0.2833,0,0.2833,0.0796,3.5585
002099,2022,0.3675,0.0089,0.3764,0.0796,4.729
002099,2023,0.3161,0.0076,0.3237,0.0796,4.0668
002121,2010,0.148,0.0019,0.1499,0.0218,6.8685
002121,2011,0.1048,0.0009,0.1058,0.0218,4.8456
002121,2012,0.1603,0.001,0.1613,0.0218,7.3887
002121,2013,0.129,0.0004,0.1295,0.0218,5.9319
002121,2014,0.1574,0.0006,0.158,0.0218,7.2413
002121,2015,0.1568,0.0009,0.1577,0.0218,7.2264
002121,2016,0.1747,0.001,0.1757,0.0218,8.0521
002121,2017,0.1611,0.0013,0.1624,0.0218,7.4418
002121,2018,0.1653,0.0012,0.1664,0.0218,7.6259
002121,2019,0.1647,0.0012,0.1659,0.0218,7.6029
002121,2020,0.1519,0.0007,0.1526,0.0218,6.9938
002121,2021,0.1934,0.0005,0.1939,0.0218,8.8832
002121,2022,0.1805,0.0005,0.181,0.0218,8.2919
002121,2023,0.1708,0.0045,0.1753,0.0218,8.0329
002125,2010,0.0565,0,0.0565,0.1118,0.5059
002125,2011,0.0762,0,0.0762,0.1118,0.6816
002125,2012,0.1261,0,0.1261,0.1118,1.1285
002125,2013,0.1167,0,0.1167,0.1118,1.0443
002125,2014,0.2425,0,0.2425,0.1118,2.1693
002125,2015,0.2972,0,0.2972,0.1118,2.6594
002125,2016,0.3507,0,0.3507,0.1118,3.1376
002125,2017,0.3268,0,0.3268,0.1118,2.9238
002125,2018,0.3254,0,0.3254,0.1118,2.9114
002125,2019,0.365,0,0.365,0.1118,3.2656
002125,2020,0.3348,0,0.3348,0.1118,2.9953
002125,2021,0.3082,0,0.3082,0.1118,2.757
002125,2022,0.3665,0,0.3665,0.1118,3.2795
002125,2023,0.2743,0,0.2743,0.1118,2.4546
002130,2010,0.1417,0,0.1417,0.0393,3.6017
002130,2011,0.0977,0,0.0977,0.0393,2.4842
002130,2012,0.1682,0,0.1682,0.0393,4.2752
002130,2013,0.176,0,0.176,0.0393,4.4734
002130,2014,0.1642,0,0.1642,0.0393,4.1725
002130,2015,0.1905,0,0.1905,0.0393,4.8412
002130,2016,0.1548,0,0.1548,0.0393,3.9349
002130,2017,0.1551,0,0.1551,0.0393,3.9429
002130,2018,0.1775,0,0.1775,0.0393,4.5113
002130,2019,0.1416,0,0.1416,0.0393,3.5997
002130,2020,0.161,0,0.161,0.0393,4.0928
002130,2021,0.1957,0,0.1957,0.0393,4.9754
002130,2022,0.2098,0,0.2098,0.0393,5.3335
002130,2023,0.27,0,0.27,0.0393,6.8633
002132,2010,0.0493,0,0.0493,0.0452,1.0915
002132,2011,0.0616,0,0.0616,0.0452,1.3615
002132,2012,0.0919,0,0.0919,0.0452,2.0329
002132,2013,0.1079,0,0.1079,0.0452,2.386
002132,2014,0.1221,0,0.1221,0.0452,2.7012
002132,2015,0.1597,0,0.1597,0.0452,3.5318
002132,2016,0.1616,0,0.1616,0.0452,3.5736
002132,2017,0.1068,0,0.1068,0.0452,2.3625
002132,2018,0.1795,0,0.1795,0.0452,3.9701
002132,2019,0.1598,0,0.1598,0.0452,3.5352
002132,2020,0.1745,0,0.1745,0.0452,3.8594
002132,2021,0.1646,0,0.1646,0.0452,3.6415
002132,2022,0.1825,0,0.1825,0.0452,4.0373
002132,2023,0.1761,0,0.1761,0.0452,3.8943
002136,2010,0.0701,0,0.0701,0.0565,1.2418
002136,2011,0.0759,0,0.0759,0.0565,1.3447
002136,2012,0.1246,0,0.1246,0.0565,2.2062
002136,2013,0.1656,0,0.1656,0.0565,2.9327
002136,2014,0.1552,0,0.1552,0.0565,2.749
002136,2015,0.1842,0,0.1842,0.0565,3.2615
002136,2016,0.1652,0,0.1652,0.0565,2.9247
002136,2017,0.2261,0,0.2261,0.0565,4.0042
002136,2018,0.2424,0,0.2424,0.0565,4.293
002136,2019,0.227,0,0.227,0.0565,4.0209
002136,2020,0.1984,0,0.1984,0.0565,3.5127
002136,2021,0.1873,0,0.1873,0.0565,3.3174
002136,2022,0.2057,0,0.2057,0.0565,3.6431
002136,2023,0.2524,0,0.2524,0.0565,4.47
002145,2010,0.0994,0,0.0994,0.0937,1.0613
002145,2011,0.081,0,0.081,0.0937,0.8644
002145,2012,0.0876,0,0.0876,0.0937,0.9353
002145,2013,0.1102,0,0.1102,0.0937,1.1766
002145,2014,0.1274,0,0.1274,0.0937,1.3607
002145,2015,0.1309,0,0.1309,0.0937,1.3973
002145,2016,0.1423,0.0031,0.1454,0.0937,1.5525
002145,2017,0.1988,0.0021,0.2009,0.0937,2.1451
002145,2018,0.2506,0.0019,0.2525,0.0937,2.6955
002145,2019,0.2136,0.0016,0.2152,0.0937,2.2977
002145,2020,0.2184,0.0007,0.2191,0.0937,2.3396
002145,2021,0.2707,0.0017,0.2724,0.0937,2.9082
002145,2022,0.2572,0.0031,0.2602,0.0937,2.7783
002145,2023,0.4106,0.0043,0.4149,0.0937,4.4304
002149,2010,0.0432,0,0.0432,0.0444,0.9741
002149,2011,0.0426,0,0.0426,0.0444,0.9609
002149,2012,0.0469,0,0.0469,0.0444,1.0584
002149,2013,0.0596,0,0.0596,0.0444,1.3427
002149,2014,0.0488,0,0.0488,0.0444,1.1
002149,2015,0.0797,0,0.0797,0.0444,1.7967
002149,2016,0.0796,0,0.0796,0.0444,1.7955
002149,2017,0.1198,0,0.1198,0.0444,2.7015
002149,2018,0.1199,0,0.1199,0.0444,2.7026
002149,2019,0.107,0,0.107,0.0444,2.4116
002149,2020,0.1316,0,0.1316,0.0444,2.9672
002149,2021,0.1139,0,0.1139,0.0444,2.5679
002149,2022,0.1828,0,0.1828,0.0444,4.1211
002149,2023,0.1515,0,0.1515,0.0444,3.4163
002150,2010,0.054,0,0.054,0.0425,1.2697
002150,2011,0.0567,0,0.0567,0.0425,1.3353
002150,2012,0.0654,0,0.0654,0.0425,1.538
002150,2013,0.1004,0,0.1004,0.0425,2.3632
002150,2014,0.087,0,0.087,0.0425,2.0473
002150,2015,0.128,0,0.128,0.0425,3.0111
002150,2016,0.1594,0,0.1594,0.0425,3.7506
002150,2017,0.1457,0,0.1457,0.0425,3.4282
002150,2018,0.1518,0,0.1518,0.0425,3.5724
002150,2019,0.161,0,0.161,0.0425,3.788
002150,2020,0.1441,0,0.1441,0.0425,3.3895
002150,2021,0.1537,0,0.1537,0.0425,3.6177
002150,2022,0.1735,0,0.1735,0.0425,4.0815
002150,2023,0.1568,0,0.1568,0.0425,3.6897
002167,2010,0.0528,0,0.0528,0.0912,0.5788
002167,2011,0.0716,0,0.0716,0.0912,0.7855
002167,2012,0.1263,0,0.1263,0.0912,1.3851
002167,2013,0.152,0,0.152,0.0912,1.6667
002167,2014,0.1436,0,0.1436,0.0912,1.5752
002167,2015,0.1758,0,0.1758,0.0912,1.9284
002167,2016,0.1976,0,0.1976,0.0912,2.1678
002167,2017,0.2248,0,0.2248,0.0912,2.4656
002167,2018,0.206,0,0.206,0.0912,2.2593
002167,2019,0.234,0,0.234,0.0912,2.567
002167,2020,0.2656,0,0.2656,0.0912,2.9136
002167,2021,0.3202,0,0.3202,0.0912,3.5117
002167,2022,0.3521,0,0.3521,0.0912,3.8618
002167,2023,0.3218,0,0.3218,0.0912,3.5298
002168,2010,0.0622,0,0.0622,0.0324,1.919
002168,2011,0.058,0,0.058,0.0324,1.7884
002168,2012,0.1033,0,0.1033,0.0324,3.1854
002168,2013,0.1691,0,0.1691,0.0324,5.2141
002168,2014,0.1226,0,0.1226,0.0324,3.7813
002168,2015,0.1642,0,0.1642,0.0324,5.0628
002168,2016,0.1157,0,0.1157,0.0324,3.5657
002168,2017,0.0925,0,0.0925,0.0324,2.8517
002168,2018,0.0898,0,0.0898,0.0324,2.7698
002168,2019,0.1164,0,0.1164,0.0324,3.5876
002168,2020,0.0979,0,0.0979,0.0324,3.0182
002168,2021,0.1225,0,0.1225,0.0324,3.7767
002168,2022,0.1109,0,0.1109,0.0324,3.4187
002168,2023,0.1419,0,0.1419,0.0324,4.3749
002169,2010,0.308,0,0.308,0.0425,7.2536
002169,2011,0.2806,0,0.2806,0.0425,6.6087
002169,2012,0.3792,0,0.3792,0.0425,8.9323
002169,2013,0.4074,0,0.4074,0.0425,9.5946
002169,2014,0.4093,0,0.4093,0.0425,9.6392
002169,2015,0.4105,0,0.4105,0.0425,9.6684
002169,2016,0.3733,0,0.3733,0.0425,8.7925
002169,2017,0.3835,0,0.3835,0.0425,9.0317
002169,2018,0.3978,0,0.3978,0.0425,9.3698
002169,2019,0.318,0,0.318,0.0425,7.4904
002169,2020,0.3163,0,0.3163,0.0425,7.4486
002169,2021,0.3501,0,0.3501,0.0425,8.2466
002169,2022,0.3832,0,0.3832,0.0425,9.0252
002169,2023,0.3824,0.0029,0.3853,0.0425,9.075
002182,2010,0.1056,0,0.1056,0.0795,1.3278
002182,2011,0.1124,0,0.1124,0.0795,1.4129
002182,2012,0.1124,0,0.1124,0.0795,1.4132
002182,2013,0.0976,0,0.0976,0.0795,1.2268
002182,2014,0.1312,0,0.1312,0.0795,1.6502
002182,2015,0.1685,0,0.1685,0.0795,2.1193
002182,2016,0.1586,0,0.1586,0.0795,1.9941
002182,2017,0.2342,0,0.2342,0.0795,2.9452
002182,2018,0.2294,0,0.2294,0.0795,2.8844
002182,2019,0.2542,0,0.2542,0.0795,3.1972
002182,2020,0.2418,0,0.2418,0.0795,3.0408
002182,2021,0.2706,0,0.2706,0.0795,3.4033
002182,2022,0.3307,0,0.3307,0.0795,4.1592
002182,2023,0.3065,0,0.3065,0.0795,3.8548
002184,2010,0.0992,0,0.0992,0.0442,2.243
002184,2011,0.0837,0,0.0837,0.0442,1.8938
002184,2012,0.1082,0,0.1082,0.0442,2.4471
002184,2013,0.1267,0,0.1267,0.0442,2.8648
002184,2014,0.1377,0,0.1377,0.0442,3.114
002184,2015,0.1479,0,0.1479,0.0442,3.3445
002184,2016,0.1771,0,0.1771,0.0442,4.0053
002184,2017,0.2056,0,0.2056,0.0442,4.6493
002184,2018,0.2316,0,0.2316,0.0442,5.2366
002184,2019,0.2033,0,0.2033,0.0442,4.5969
002184,2020,0.1946,0.0005,0.1951,0.0442,4.411
002184,2021,0.1886,0.0006,0.1892,0.0442,4.2775
002184,2022,0.1637,0.0004,0.1641,0.0442,3.7107
002184,2023,0.1632,0.0004,0.1636,0.0442,3.7003
002190,2010,0.0536,0,0.0536,0.0476,1.1263
002190,2011,0.0434,0,0.0434,0.0476,0.9136
002190,2012,0.0677,0,0.0677,0.0476,1.4242
002190,2013,0.0805,0,0.0805,0.0476,1.6923
002190,2014,0.064,0,0.064,0.0476,1.3448
002190,2015,0.07,0,0.07,0.0476,1.4724
002190,2016,0.0634,0,0.0634,0.0476,1.3336
002190,2017,0.0664,0,0.0664,0.0476,1.3971
002190,2018,0.1283,0,0.1283,0.0476,2.6976
002190,2019,0.1019,0,0.1019,0.0476,2.1427
002190,2020,0.1035,0,0.1035,0.0476,2.1763
002190,2021,0.1787,0.0002,0.1788,0.0476,3.7606
002190,2022,0.1774,0.0003,0.1778,0.0476,3.7381
002190,2023,0.1703,0,0.1703,0.0476,3.5818
002200,2010,0.4983,0,0.4983,0.0991,5.0286
002200,2011,0.5491,0,0.5491,0.0991,5.5405
002200,2012,0.5694,0,0.5694,0.0991,5.7458
002200,2013,0.6203,0,0.6203,0.0991,6.2591
002200,2014,0.6272,0,0.6272,0.0991,6.3294
002200,2015,0.7727,0,0.7727,0.0991,7.7978
002200,2016,0.7908,0,0.7908,0.0991,7.9799
002200,2017,0.7521,0,0.7521,0.0991,7.59
002200,2018,0.803,0,0.803,0.0991,8.1032
002200,2019,0.7454,0,0.7454,0.0991,7.522
002200,2020,0.7586,0,0.7586,0.0991,7.6549
002200,2021,0.7625,0,0.7625,0.0991,7.6948
002200,2022,0.6501,0.0077,0.6577,0.0991,6.6371
002200,2023,0.6589,0.0083,0.6673,0.0991,6.7333
002207,2010,0.0686,0,0.0686,0.023,2.9829
002207,2011,0.0736,0,0.0736,0.023,3.2013
002207,2012,0.0921,0,0.0921,0.023,4.0053
002207,2013,0.1262,0,0.1262,0.023,5.4844
002207,2014,0.1092,0,0.1092,0.023,4.7473
002207,2015,0.1464,0,0.1464,0.023,6.3618
002207,2016,0.11,0,0.11,0.023,4.7795
002207,2017,0.1077,0,0.1077,0.023,4.6834
002207,2018,0.1147,0,0.1147,0.023,4.9866
002207,2019,0.1264,0,0.1264,0.023,5.4953
002207,2020,0.1372,0,0.1372,0.023,5.9655
002207,2021,0.128,0,0.128,0.023,5.5621
002207,2022,0.1375,0,0.1375,0.023,5.9778
002207,2023,0.114,0,0.114,0.023,4.9538
002211,2010,0.0592,0,0.0592,0.0613,0.966
002211,2011,0.0675,0,0.0675,0.0613,1.1012
002211,2012,0.0926,0,0.0926,0.0613,1.5105
002211,2013,0.1059,0,0.1059,0.0613,1.7278
002211,2014,0.1344,0,0.1344,0.0613,2.1918
002211,2015,0.1791,0,0.1791,0.0613,2.9215
002211,2016,0.1822,0,0.1822,0.0613,2.9724
002211,2017,0.1952,0,0.1952,0.0613,3.1839
002211,2018,0.1537,0,0.1537,0.0613,2.5074
002211,2019,0.1641,0,0.1641,0.0613,2.6766
002211,2020,0.1524,0,0.1524,0.0613,2.4863
002211,2021,0.2036,0,0.2036,0.0613,3.3211
002211,2022,0.2717,0,0.2717,0.0613,4.4314
002211,2023,0.2347,0,0.2347,0.0613,3.8282
002215,2010,0.2516,0,0.2516,0.0708,3.5519
002215,2011,0.2662,0,0.2662,0.0708,3.7569
002215,2012,0.3634,0,0.3634,0.0708,5.1294
002215,2013,0.4245,0,0.4245,0.0708,5.9924
002215,2014,0.3918,0,0.3918,0.0708,5.5298
002215,2015,0.3519,0,0.3519,0.0708,4.9676
002215,2016,0.2797,0,0.2797,0.0708,3.9485
002215,2017,0.2725,0,0.2725,0.0708,3.8463
002215,2018,0.3557,0,0.3557,0.0708,5.0213
002215,2019,0.4089,0,0.4089,0.0708,5.7711
002215,2020,0.4257,0,0.4257,0.0708,6.0091
002215,2021,0.4267,0,0.4267,0.0708,6.0226
002215,2022,0.4582,0,0.4582,0.0708,6.4672
002215,2023,0.4297,0,0.4297,0.0708,6.0652
002216,2010,0.0573,0.0003,0.0576,0.0683,0.8437
002216,2011,0.057,0.0011,0.0581,0.0683,0.851
002216,2012,0.0709,0.0011,0.0719,0.0683,1.053
002216,2013,0.0963,0.0012,0.0975,0.0683,1.4264
002216,2014,0.1655,0.0012,0.1668,0.0683,2.4408
002216,2015,0.2069,0.0012,0.2081,0.0683,3.045
002216,2016,0.2458,0,0.2458,0.0683,3.5981
002216,2017,0.2296,0,0.2296,0.0683,3.3603
002216,2018,0.2325,0,0.2325,0.0683,3.4023
002216,2019,0.2033,0,0.2033,0.0683,2.9757
002216,2020,0.1913,0,0.1913,0.0683,2.7994
002216,2021,0.1977,0,0.1977,0.0683,2.8939
002216,2022,0.2103,0,0.2103,0.0683,3.0777
002216,2023,0.2154,0,0.2154,0.0683,3.1527
002221,2010,0.0832,0,0.0832,0.0648,1.2849
002221,2011,0.0794,0,0.0794,0.0648,1.2262
002221,2012,0.1353,0,0.1353,0.0648,2.0889
002221,2013,0.1454,0,0.1454,0.0648,2.2459
002221,2014,0.1534,0,0.1534,0.0648,2.3683
002221,2015,0.1678,0,0.1678,0.0648,2.5915
002221,2016,0.1831,0,0.1831,0.0648,2.828
002221,2017,0.1799,0,0.1799,0.0648,2.7778
002221,2018,0.1732,0,0.1732,0.0648,2.6738
002221,2019,0.2181,0,0.2181,0.0648,3.3682
002221,2020,0.2137,0,0.2137,0.0648,3.2992
002221,2021,0.2341,0,0.2341,0.0648,3.6142
002221,2022,0.3025,0.007,0.3095,0.0648,4.7795
002221,2023,0.2733,0,0.2733,0.0648,4.2201
002233,2010,0.0746,0.0026,0.0772,0.1141,0.6764
002233,2011,0.0747,0.0009,0.0756,0.1141,0.6626
002233,2012,0.0988,0.001,0.0998,0.1141,0.8744
002233,2013,0.1749,0.0008,0.1758,0.1141,1.5397
002233,2014,0.1951,0.0011,0.1962,0.1141,1.7191
002233,2015,0.2441,0.0013,0.2455,0.1141,2.1504
002233,2016,0.2209,0.0021,0.2231,0.1141,1.9543
002233,2017,0.242,0.0013,0.2434,0.1141,2.1319
002233,2018,0.2312,0.0038,0.2349,0.1141,2.058
002233,2019,0.2482,0.0026,0.2507,0.1141,2.1966
002233,2020,0.2526,0.003,0.2557,0.1141,2.2398
002233,2021,0.3353,0.0053,0.3406,0.1141,2.984
002233,2022,0.4593,0.0075,0.4668,0.1141,4.0896
002233,2023,0.4018,0.0061,0.408,0.1141,3.5739
002235,2010,0.0506,0,0.0506,0.0417,1.2122
002235,2011,0.062,0,0.062,0.0417,1.4854
002235,2012,0.0755,0,0.0755,0.0417,1.8091
002235,2013,0.0745,0,0.0745,0.0417,1.7847
002235,2014,0.1322,0,0.1322,0.0417,3.1686
002235,2015,0.1286,0,0.1286,0.0417,3.0823
002235,2016,0.1206,0,0.1206,0.0417,2.892
002235,2017,0.1453,0,0.1453,0.0417,3.4823
002235,2018,0.1707,0,0.1707,0.0417,4.0914
002235,2019,0.1842,0,0.1842,0.0417,4.4152
002235,2020,0.1691,0,0.1691,0.0417,4.0535
002235,2021,0.1327,0,0.1327,0.0417,3.1814
002235,2022,0.1267,0,0.1267,0.0417,3.038
002235,2023,0.1364,0,0.1364,0.0417,3.2703
002250,2010,0.1257,0,0.1257,0.063,1.994
002250,2011,0.1547,0.0007,0.1554,0.063,2.4656
002250,2012,0.2667,0.0018,0.2686,0.063,4.2606
002250,2013,0.2753,0.0025,0.2778,0.063,4.407
002250,2014,0.2568,0.0017,0.2585,0.063,4.1008
002250,2015,0.3146,0.0026,0.3172,0.063,5.0324
002250,2016,0.3321,0.0036,0.3357,0.063,5.3258
002250,2017,0.2968,0.0031,0.2999,0.063,4.7584
002250,2018,0.3071,0.0038,0.3108,0.063,4.931
002250,2019,0.2862,0.0032,0.2894,0.063,4.5913
002250,2020,0.2735,0.0031,0.2766,0.063,4.3878
002250,2021,0.2638,0.0079,0.2717,0.063,4.3099
002250,2022,0.3012,0.0034,0.3046,0.063,4.8329
002250,2023,0.3466,0.0076,0.3542,0.063,5.6185
002252,2010,0.0702,0,0.0702,0.1246,0.5633
002252,2011,0.0802,0,0.0802,0.1246,0.6434
002252,2012,0.1111,0,0.1111,0.1246,0.8913
002252,2013,0.1165,0,0.1165,0.1246,0.9346
002252,2014,0.2325,0,0.2325,0.1246,1.8658
002252,2015,0.2239,0,0.2239,0.1246,1.7965
002252,2016,0.2426,0.001,0.2436,0.1246,1.9547
002252,2017,0.2768,0.0015,0.2784,0.1246,2.2334
002252,2018,0.2735,0.0015,0.275,0.1246,2.2067
